País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Estonia,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,8.82,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,6.68,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,5.69,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,4.62,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,3.44,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,3.64,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,4.0,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,4.1,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,3.05,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Finland,Sex: Total,Occupation (ISCO-08): Total,2014,19.44,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,37.4,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,26.05,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,20.11,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,16.18,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,14.65,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.17,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,17.63,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,17.93,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,13.2,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,25.97,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2014,17.49,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): Total,2014,21.38,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,40.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,28.58,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,22.37,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,16.39,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,15.65,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.32,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,17.81,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,18.39,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,14.62,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,26.12,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2014,18.08,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): Total,2014,17.76,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,32.69,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,23.96,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,18.48,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,16.1,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,14.3,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.0,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,15.53,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,15.86,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,12.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,23.41,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2014,15.79,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
France,Sex: Total,Occupation (ISCO-08): Total,2014,13.11,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,21.1,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,17.6,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,13.77,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,11.76,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,10.07,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,9.05,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,10.97,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,11.1,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,9.74,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,13.01,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2014,13.68,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): Total,2014,13.9,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,22.02,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,18.35,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,14.45,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,12.12,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,10.91,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,9.09,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,11.08,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,11.41,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,10.01,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,13.41,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2014,14.54,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): Total,2014,12.28,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,19.26,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,16.83,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,13.04,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,11.64,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,9.68,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,8.9,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,9.76,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,9.85,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,9.6,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,10.42,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2014,12.57,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): Total,2014,14.12,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,20.6,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,19.57,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,14.5,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,11.24,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,8.88,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,9.41,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,12.4,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,10.64,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,8.15,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,18.87,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2014,13.06,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): Total,2014,15.43,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,21.61,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,20.92,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,15.74,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,11.7,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,10.15,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,9.44,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,12.58,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,10.8,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,8.85,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,18.65,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2014,14.23,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): Total,2014,12.74,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,18.83,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,18.14,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,13.38,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,11.02,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,8.32,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,9.01,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,9.78,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,9.51,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,7.25,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,22.51,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
United Kingdom of Great Britain and Northern Ireland,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2014,9.98,Currency: GBR - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Greece,Sex: Total,Occupation (ISCO-08): Total,2014,9.48,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,18.8,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,12.89,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.45,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,8.43,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,6.52,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Greece,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,6.72,Currency: GRC - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
